vi_text,labels
Do đó việc quản lý rủi ro phát triển bền vững của ACB được lồng ghép vào công tác quản lý rủi ro tại ngân hàng đối với các loại rủi ro cụ thể bao gồm rủi ro tín dụng rủi ro hoạt động rủi ro thị trường rủi ro thanh khoản và rủi ro lãi suất trên sổ ngân hàng,3
Thực hiện Chương trình 5S Sàng lọc Sắp xếp Sạch sẽ Bảo dưỡng và Sẵn sàng,2
Ngoài việc báo cáo các số liệu liên kết SASB cho lĩnh vực giao dịch cổ phiếu và hàng hóa chúng tôi đã thêm một số số liệu báo cáo vào báo cáo này từ tiêu chuẩn Phần mềm và Dịch vụ CNTT,0
Hơn nữa chúng ta cũng tham gia vào các chương trình ngoại khóa với những đứa trẻ gặp hoàn cảnh đặc biệt thách thức ở các trại trẻ mồ côi khác nhau để mang đến một môi trường vui vẻ và kích thích cho cuộc sống của họ,2
Từ ý nghĩa nhân văn trong việc cung cấp các sản phẩm bảo hiểm là cùng chia sẻ gánh nặng tài chính với khách hàng khi gặp rủi ro Bảo Việt sẽ tập trung phát triển các sản phẩm vi mô như bảo hiểm nông nghiệp và học sinh nhằm giúp những người có thu nhập thấp và ở khu vực nông thôn tiếp cận được sự bảo vệ cuộc sống cũng như trong hoạt động canh tác của họ,2
Trong nỗ lực cứu vật UCT kêu gọi sự giúp đỡ khẩn cấp từ các tình nguyện viên địa phương,2
Chúng tôi không bao gồm điều khoản liên quan đến môi trường xã hội đối với Hợp đồng bảo hiểm cho người lao động cá nhân,2
Đối tượng ưu tiên là các gia đình chính sách thương binh Mẹ Việt Nam Anh hùng cán bộ cách mạng hưu trí và nạn nhân chất độc màu da cam những người có công trong sự nghiệp đấu tranh và gìn giữ hòa bình đất nước thông qua việc thăm hỏi và trao quà vào dịp Lễ Tết tại nhiều tỉnh thành,2
Tổng lượng khí thải nhà kính từ hai cơ sở được bù đắp hoàn toàn ở mức 17048 tấn CO2e mỗi năm trong giai đoạn từ ngày 1 tháng 1 năm 2015 đến ngày 31 tháng 12 năm 2019,1
Để góp phần tích cực vào sự phát triển của ngành công nghiệp hỗ trợ và ô tô Việt Nam TMV luôn tập trung xây dựng mạng lưới các nhà cung cấp để tăng tỷ lệ nội địa hóa,2
"Nó bao gồm các vấn đề như chữa cháy (ví dụ, điện), nguồn nước sạch, vệ sinh tốt, quá tải dân cư và cách ly thích hợp.",2
Đối tác chuyển hàng EPA SmartWay Chúng tôi là đối tác chuyển hàng của Chương trình vận chuyển EPA SmartWay của Hoa Kỳ,0
Người lao động thường xuyên được điều chỉnh mức lương cơ sở phù hợp với các quy định hiện hành của Nhà nước.,2
Sứ mệnh trở thành người chủ được lựa chọn có nghĩa là chúng ta phấn đấu để trở thành nơi mà các thành viên muốn xây dựng sự nghiệp của họ,0
Các dự án NATURE mà chúng tôi đã đề cập trong năm nay bao gồm các kỹ thuật mới trong việc sản xuất phân bón giàu nitrat từ chất thải động vật cũng như các sản phẩm vi sinh vật cố định đạm mới,1
bò sữa trong đàn sữa đang hoạt động của nhà cung cấp đáp ứng tiêu chuẩn kháng sinh không trị liệu,0
Chúng tôi đặt ra mục tiêu toàn cầu về nguồn cung ứng bền vững các nguyên liệu ưu tiên của chúng tôi nơi chúng tôi có thể có tác động lớn nhất,1
Khả năng mở rộng và giám sát khả năng tái sử dụng nước của chúng ta ở tất cả các địa điểm là một bước quan trọng trong công việc đang diễn ra của chúng ta để giảm thiểu việc rút nước ngọt và giảm lượng nước tiêu thụ tổng thể,1
Kết quả kiểm tra sức khoẻ năm 2013 của toàn thể nhân viên InterLOG cho thấy rằng với mỗi km đi bộ hoặc chạy bộ mà một nhân viên InterLOG thực hiện nó sẽ giảm được khoảng 588 gram khí CO2 phát thải khi so sánh với việc sử dụng phương tiện giao thông,1
Ngoài ra Coteccons có một đội ngũ đáng kể những người lao động trong ngành xây dựng ở các công trường của nhiều dự án khác nhau,2
Chúng tôi rất vui mừng và có cảm hứng bởi cơ hội mở rộng quy mô toàn cầu vào năm 2023 nhưng còn phấn khởi hơn nữa để tưởng tượng những gì chúng ta sẽ đạt được trong tương lai,0
Thay thế than bùn làm giảm lượng khí thải phạm vi của chúng ta xem Cắt carbon trong chuỗi cung ứng của chúng ta,1
Trang web này bao gồm ý tưởng lấy từ cộng đồng,0
TMV sẽ phấn đấu dẫn đầu tương lai của di chuyển và nâng cao cuộc sống người Việt Nam,2
Sau mỗi vụ mua lại một công ty mới quy trình này được xem xét lại để đảm bảo các thủ tục quản lý khủng hoảng được thực hiện trên toàn bộ tổ chức của chúng tôi,3
Theo chương trình giới hạn và thương mại của California tín dụng bù đắp có thể được sử dụng để đáp ứng một phần nghĩa vụ,2
Chương trình đã tạo nên tác động đáng kể khi thang điểm của nhân viên đối với kiến thức thực phẩm được cải thiện một cách đáng chú ý từ 66 lên 70 trong vòng ba tháng tháng 9 đến tháng 12,2
Theo báo cáo của Liên Hợp Quốc trong năm trọng tâm chính của Mục tiêu phát triển bền vững 13 Hành động về biến đổi khí hậu không có mục tiêu nào đang thực sự theo dõi con đường được chỉ định,3
"Câu không nên đưa vào hợp đồng đối với nhân viên bán hàng, đại lý hoặc người làm việc tự do.",2
Hơn nữa để theo kịp với sự phát triển của công nghệ Bảo hiểm B được thực hiện trong lĩnh vực bảo hiểm nông nghiệp công nghệ cao và cung cấp một sự bảo vệ toàn diện cho các doanh nghiệp ứng dụng công nghệ tiên tiến như vậy bao gồm cả những gì thường được gọi là công nghệ 40 và hơn thế nữa,2
ICE Futures US liệt kê các hợp đồng tương lai và tùy chọn dựa trên California Carbon Allowances tạo thành cơ sở của chương trình giới hạn và thương mại của California và trong các khoản phụ cấp đã được giao dịch,3
Từ khi tham gia các hội thảo trực tuyến ảo tôi đã nhận ra trong bản thân mình tăng sự tự tin nói trước công chúng và quản lý thời gian,3
"Kể từ khi triển khai các giải pháp hỗ trợ vào năm 2017, ngân hàng này cũng đã hỗ trợ cho những khách hàng khác có tổng dư nợ là 78 tỷ đồng (tính đến nay).",2
Hiện tại chúng tôi có bảy quỹ từ thiện mỗi biểu ngữ một biểu ngữ điều này đang làm tăng tác động của chúng tôi và cho phép chúng tôi hỗ trợ nhiều tổ chức địa phương làm việc để cải thiện nhà ở và không gian cộng đồng,2
"Để giảm thiểu các rủi ro về chuỗi cung ứng, Tập đoàn thực hiện lập kế hoạch sản xuất hàng năm, chủ động xây dựng khu công nghiệp phụ trợ và mở rộng hoạt động theo ngành dọc như nhà máy sản xuất pin tại Hà Tĩnh để chủ động trong nguồn cung ứng.",3
Đánh giá chỉ ra các vật liệu lành mạnh dấu chân sản xuất lượng khí thải carbon giảm chất thải lao động công bằng và nhân quyền,1
Trong quan hệ đối tác nhân viên hầu như đã cam kết và hiến máu tại ngân hàng máu địa phương của họ thông qua Chiến dịch Chữ thập đỏ Tay lên,2
Việc cải thiện khí hậu của khu vực giúp tạo không gian công cộng lý tưởng,0
Đối với nước mưa để tránh gây tắc nghẽn trong hệ thống thoát nước và duy trì tiêu chuẩn sạch sẽ ACB có nhân viên dọn dẹp thường xuyên làm sạch bụi bẩn do dòng nước cuốn theo khi nó đi vào hệ thống xả lũ sau đó nước được thu thập từ các lỗ hổng và thông qua đường ống nội bộ chảy ra cống thoát nước chung của khu vực,1
Việc triển khai bổ sung các tấm pin năng lượng mặt trời tại trung tâm thương mại Vincom và Vinpearl nên được thực hiện càng sớm càng tốt để tận dụng tối đa nguồn tài nguyên tái tạo này.,1
Chúng tôi tiếp tục làm việc với các nhà cung cấp để tạo ra các kế hoạch sản xuất chất lượng cao hài hòa với các hệ sinh thái,2
800 lít so với mức sử dụng của năm 2019 tức là điểm tham chiếu ngay lập tức vào lúc bắt đầu đại dịch COVID19,0
Chúng tôi xây dựng kênh Sky News chuyên dụng để khuếch đại tiếng nói của mọi người để kêu gọi những cam kết đầy tham vọng và hành động hữu hình từ các nhà lãnh đạo thế giới,0
"Vào năm 2022, lượng nước thải tạo ra giảm 39,8% so với năm 2021 và giảm 67,5% so với năm 2020.",1
Khoản lỗ hoạt động được thiết lập bằng cách phát hành một khoản trợ cấp định giá thuế cho một tài sản thuế hoãn hiện tại liên quan đến tái cấu trúc Chương trình Trợ cấp Halcrow cũng như các khoản lỗ của dự án do lợi ích không kiểm soát dẫn đến thu nhập ròng do CH c Sự gia tăng vốn chủ sở hữu của cổ đông chủ yếu liên quan đến sự thay đổi thu nhập toàn diện khác tích lũy do tái cấu trúc Chương trình Trợ cấp Halcrow,3
"Đầu tư vào cơ sở hạ tầng chất lượng cao, đáng tin cậy là rất quan trọng cho các dịch vụ được hỗ trợ.",2
Các khu rừng nguy cấp chính trên toàn cầu là rừng phương bắc Canada và Nga rừng mưa ôn đới ven biển của British Columbia Alaska và Chile rừng nhiệt đới và than bùn của Indonesia Amazon và Tây Phi,1
Điều này có nghĩa là chúng mang lại lợi ích môi trường lớn hơn,0
Chúng tôi tin rằng sự tham gia cộng đồng có tác động lớn nhất khi nó trực tiếp mang lại lợi ích cho cộng đồng nơi chúng ta sống và làm việc,2
Mọi cải tiến dù nhỏ đến đâu cũng đòi hỏi cách suy nghĩ liên tục về sự đổi mới và năng lượng của Kaizen một triết lý mà chúng ta không bao giờ hài lòng với tình trạng hiện tại,0
Hội đồng quản trị hướng dẫn một cách rõ ràng về những hành động cần thực hiện thông qua hoạt động của công ty mẹ và các chi nhánh trực thuộc đảm bảo rằng mọi thứ đều được tổ chức và đạt hiệu quả cao nhất,3
Để đảm bảo rằng tổ chức hoạt động bền vững về lâu dài thì việc thiết lập và thực thi các biện pháp quy trình và thủ tục giảm thiểu rủi ro hiệu quả là điều cần thiết,3
Việc mang lại sự vui vẻ và tiếng cười cho những đứa trẻ ở khu vực đồi núi này cũng là một khía cạnh quan trọng trong sứ mệnh của chúng tôi,2
